,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
1029,Anari (1975 film),tt0072642,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/Anari1975.jpg/220px-Anari1975.jpg,https://en.wikipedia.org/wiki/Anari_(1975_film),tt0213501,Bhakta Dhruvakumar,Bhakta Dhruvakumar,0,1964,\N,\N,tt0395602,6.4,8
1030,Anokha,tt0231155,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/Anokha75.jpg/220px-Anokha75.jpg,https://en.wikipedia.org/wiki/Anokha,tt0213524,Bluff Master,Bluff Master,0,1963,135,Romance,tt0430232,6.7,51
1031,Apne Rang Hazaar,tt0297738,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Apne_Rang_Hazaar.jpg/220px-Apne_Rang_Hazaar.jpg,https://en.wikipedia.org/wiki/Apne_Rang_Hazaar,tt0213532,Budtameez,Budtameez,0,1966,145,Comedy|Drama|Romance,tt0154653,7.2,53
1032,Apne Dushman,tt0373683,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Apne_Dushman.jpg/220px-Apne_Dushman.jpg,https://en.wikipedia.org/wiki/Apne_Dushman,tt0213542,Captain Sheroo,Captain Sheroo,0,1963,\N,\N,tt0250441,7.4,8
1033,Andhera,tt0259854,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Andhera.jpg/220px-Andhera.jpg,https://en.wikipedia.org/wiki/Andhera,tt0213544,Chacha Bhatija,Chacha Bhatija,0,1977,161,Action|Comedy|Drama,tt0312836,6.6,8
1034,Balak Aur Janwar,tt0156319,,https://en.wikipedia.org/wiki/Balak_Aur_Janwar,tt0213611,Dharam Veer,Dharam Veer,0,1977,165,Action|Fantasy,tt0071714,6.4,98
1035,Chaitali (film),tt0244457,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Chaitali_1975.jpg/220px-Chaitali_1975.jpg,https://en.wikipedia.org/wiki/Chaitali_(film),tt0213621,Do Ladkiyan,Do Ladkiyan,0,1976,\N,Drama,tt0155805,6.8,90
1036,Shankar Dada,tt0243550,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Shankar_Dada_1976.JPG/220px-Shankar_Dada_1976.JPG,https://en.wikipedia.org/wiki/Shankar_Dada,tt0213773,Kismat,Kismat,0,1969,\N,Action|Adventure|Crime,tt0243358,6.1,9
1037,Dafaa 302,tt0359129,,https://en.wikipedia.org/wiki/Dafaa_302,tt0213879,Mehmaan,Mehmaan,0,1973,\N,Action|Crime|Drama,tt0157900,5.7,12
1038,Dharmatma,tt0361505,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Dharmatma.jpg/220px-Dharmatma.jpg,https://en.wikipedia.org/wiki/Dharmatma,tt0214037,Raja Aur Runk,Raja Aur Runk,0,1968,145,Drama|Family|Musical,tt0246740,7.5,224
1039,Chori Mera Kaam,tt0246493,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Chori_Mera_Kaam.jpg/220px-Chori_Mera_Kaam.jpg,https://en.wikipedia.org/wiki/Chori_Mera_Kaam,tt0214042,Raampur Ka Lakshman,Raampur Ka Lakshman,0,1972,138,Drama|Family,tt0071730,7.1,326
1040,Chupke Chupke,tt0072783,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Chupke_Chupke_1975.jpg/220px-Chupke_Chupke_1975.jpg,https://en.wikipedia.org/wiki/Chupke_Chupke,tt0214071,Sampoorna Teerth Yatra,Sampoorna Teerth Yatra,0,1970,\N,Adventure|Fantasy,tt0071800,7.1,580
1041,Deewaar,tt0072860,https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Deewar_poster.jpg/220px-Deewar_poster.jpg,https://en.wikipedia.org/wiki/Deewaar,tt0214207,Truck Driver,Truck Driver,0,1970,\N,Drama,tt0122162,6.3,245
1042,Dharam Karam,tt0072870,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Dharamkaram.jpg/220px-Dharamkaram.jpg,https://en.wikipedia.org/wiki/Dharam_Karam,tt0214273,Veer Bhimsen,Veer Bhimsen,0,1950,\N,\N,tt0156771,5.4,9
1043,Charandas Chor,tt0155606,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Charandas_Chor%2C_1975.jpg/220px-Charandas_Chor%2C_1975.jpg,https://en.wikipedia.org/wiki/Charandas_Chor,tt0214402,Aangan,Aangan,0,1959,\N,Music|Romance,tt0418881,5.8,8
1044,Amanush,tt0246420,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Amanush.jpg/220px-Amanush.jpg,https://en.wikipedia.org/wiki/Amanush,tt0214403,Aankh Ka Nasha,Aankh Ka Nasha,0,1957,\N,\N,tt0071811,6.8,185
1045,Dhoti Lota Aur Chowpatty,tt0315487,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Dhoti_Lota_Aur_Chowpatty.jpg/220px-Dhoti_Lota_Aur_Chowpatty.jpg,https://en.wikipedia.org/wiki/Dhoti_Lota_Aur_Chowpatty,tt0214404,The Eyes,Aankhen,0,1950,\N,Drama|Family,tt0155106,7.1,41
1046,Do Jasoos,tt0361515,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Do_Jasoosfilm.jpg/220px-Do_Jasoosfilm.jpg,https://en.wikipedia.org/wiki/Do_Jasoos,tt0214460,Albeli,Albeli,0,1955,\N,Comedy|Romance,tt0156833,7.0,131
1047,Do Jhoot,tt0370468,,https://en.wikipedia.org/wiki/Do_Jhoot,tt0214512,Ayodhyapati,Ayodhyapati,0,1956,\N,\N,tt0244713,6.2,40
1048,Do Thug,tt0247296,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Do_Thug_1975_film_poster.jpg/220px-Do_Thug_1975_film_poster.jpg,https://en.wikipedia.org/wiki/Do_Thug,tt0214635,Do Musafir,Do Musafir,0,1978,147,Drama|Family|Romance,tt0070558,5.9,17
1049,Dulhan (1975 film),tt0314005,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Dulhan_%281975_film%29.jpg/220px-Dulhan_%281975_film%29.jpg,https://en.wikipedia.org/wiki/Dulhan_(1975_film),tt0214639,Door Ki Awaaz,Door Ki Awaaz,0,1964,135,Romance,tt0358029,6.8,38
1050,Ek Mahal Ho Sapno Ka,tt0214663,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Ek_Mahal_Ho_Sapno_Ka.jpg/220px-Ek_Mahal_Ho_Sapno_Ka.jpg,https://en.wikipedia.org/wiki/Ek_Mahal_Ho_Sapno_Ka,tt0214653,Dus Lakh,Dus Lakh,0,1966,162,Comedy|Drama|Musical,tt0072064,7.4,461
1051,Faraar,tt0072972,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Faraar_1975_poster.jpg/220px-Faraar_1975_poster.jpg,https://en.wikipedia.org/wiki/Faraar,tt0214663,Ek Mahal Ho Sapno Ka,Ek Mahal Ho Sapno Ka,0,1975,\N,Drama|Family,tt0176105,6.9,364
1052,Jaan Hazir Hai,tt0277761,,https://en.wikipedia.org/wiki/Jaan_Hazir_Hai,tt0214665,Ek Phool Do Mali,Ek Phool Do Mali,0,1969,150,Drama|Family|Musical,tt0072100,6.9,629
1053,Himalay Se Ooncha,tt0073112,https://upload.wikimedia.org/wikipedia/en/thumb/8/84/Himalay_Se_Ooncha.jpg/220px-Himalay_Se_Ooncha.jpg,https://en.wikipedia.org/wiki/Himalay_Se_Ooncha,tt0214707,Gautam Govinda,Gautam Govinda,0,1979,131,Action|Crime|Drama,tt0072109,7.1,71
1054,Geet Gaata Chal,tt0165795,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Geetgatachal2.jpg/220px-Geetgatachal2.jpg,https://en.wikipedia.org/wiki/Geet_Gaata_Chal,tt0214832,Kalicharan,Kalicharan,0,1976,143,Action|Adventure|Crime,tt0266832,6.3,11
1055,Jaggu,tt0872207,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Jaggu75.jpg/220px-Jaggu75.jpg,https://en.wikipedia.org/wiki/Jaggu,tt0214841,Karz,Karz,0,1980,159,Action|Musical|Romance,tt0177502,7.3,82
1056,Jai Santoshi Maa,tt0073191,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Jai_Santoshi_Maa.jpg/260px-Jai_Santoshi_Maa.jpg,https://en.wikipedia.org/wiki/Jai_Santoshi_Maa,tt0214866,Krodhi,Krodhi,0,1981,159,Action|Crime|Thriller,tt0232977,7.0,52
1057,Julie (1975 film),tt0187192,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Julie_1975_film_poster.jpg/220px-Julie_1975_film_poster.jpg,https://en.wikipedia.org/wiki/Julie_(1975_film),tt0215126,Rishte Naahte,Rishte Naahte,0,1965,\N,Drama|Family,tt0069671,7.9,2379
1058,Kaagaz Ki Nao,tt0230389,,https://en.wikipedia.org/wiki/Kaagaz_Ki_Nao,tt0215132,Rocky,Rocky,0,1981,151,Action|Romance,tt0215466,7.0,169
1059,Kaala Sona,tt0073224,https://upload.wikimedia.org/wikipedia/en/7/78/Kaala_Sona.jpg,https://en.wikipedia.org/wiki/Kala_Sona,tt0215267,Trisandhya,Trisandhya,0,1972,133,\N,tt0231107,7.0,5
1060,Kahte Hain Mujhko Raja,tt0367922,https://upload.wikimedia.org/wikipedia/en/7/7f/Kahte_Hain_Mujhko_Raja_poster.jpg,https://en.wikipedia.org/wiki/Kahte_Hain_Mujhko_Raja,tt0215338,Vishwanath,Vishwanath,0,1978,\N,Action|Mystery|Thriller,tt0233227,4.2,36
1061,Khel Khel Mein,tt0073236,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Khel_Khel_Mein.jpg/220px-Khel_Khel_Mein.jpg,https://en.wikipedia.org/wiki/Khel_Khel_Mein,tt0215466,Achanak,Achanak,0,1973,96,Crime|Drama,tt0297731,7.3,29
1062,Lafange,tt0175837,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Lafange_%28movie_poster%29.jpg/220px-Lafange_%28movie_poster%29.jpg,https://en.wikipedia.org/wiki/Lafange,tt0215515,Anand Math,Anand Math,0,1952,176,Biography|Drama|History,tt0069711,7.1,252
1063,Khushboo (1975 film),tt0215900,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Khushboo75.jpg/220px-Khushboo75.jpg,https://en.wikipedia.org/wiki/Khushboo_(1975_film),tt0215517,Angoor,Angoor,0,1982,131,Comedy,tt0069759,5.2,19
1064,Mausam (1975 film),tt0151511,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Mausam1975.jpg/220px-Mausam1975.jpg,https://en.wikipedia.org/wiki/Mausam_(1975_film),tt0215713,Dharti Kahe Pukarke,Dharti Kahe Pukarke,0,1969,\N,Drama|Family,tt0275217,6.9,64
1065,Mazaaq,tt0298437,,https://en.wikipedia.org/wiki/Mazaaq,tt0215714,Dhuan,Dhuan,0,1981,152,Drama,tt0069751,6.2,81
1066,Mere Sartaj,tt0232084,,https://en.wikipedia.org/wiki/Mere_Sartaj,tt0215717,Dil Kaa Heera,Dil Kaa Heera,0,1979,\N,Drama,tt0357467,5.9,7
1067,Mere Sajna,tt0359687,,https://en.wikipedia.org/wiki/Mere_Sajna,tt0215721,Do Dishayen,Do Dishayen,0,1982,149,Drama|Romance,tt0154706,6.8,166
1068,Mili (1975 film),tt0073391,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Mili75.jpg/220px-Mili75.jpg,https://en.wikipedia.org/wiki/Mili_(1975_film),tt0215743,Ek Gaon Ki Kahani,Ek Gaon Ki Kahani,0,1957,137,Drama,tt0069810,7.1,1498
1069,Natak,tt0359738,,https://en.wikipedia.org/wiki/Natak,tt0215789,Gawaahi,Gawaahi,0,1989,111,Mystery,tt0298267,6.5,6
1070,Nishant (film),tt0073458,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Nishant_cover.jpg/220px-Nishant_cover.jpg,https://en.wikipedia.org/wiki/Nishant_(film),tt0215827,Hungama,Hungama,0,1971,\N,Comedy,tt0177473,7.0,275
1071,Ponga Pandit,tt0318584,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Ponga_Pandit_%28film%29.jpg/220px-Ponga_Pandit_%28film%29.jpg,https://en.wikipedia.org/wiki/Ponga_Pandit,tt0215859,Hulchul,Hulchul,0,1971,149,Adventure|Comedy|Crime,tt0327648,6.9,50
1072,Pratigya (1975 film),tt0216110,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Pratigya_1975.jpg/220px-Pratigya_1975.jpg,https://en.wikipedia.org/wiki/Pratigya_(1975_film),tt0215898,Khaan Dost,Khaan Dost,0,1976,157,Action|Crime|Drama,tt0355374,6.5,22
1073,Rafoo Chakkar,tt0155997,,https://en.wikipedia.org/wiki/Rafoo_Chakkar,tt0215900,Khushboo,Khushboo,0,1975,132,Drama|Family|Musical,tt0069871,7.1,70
1074,Raftaar (1975 film),tt0431350,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Raftaar.jpg/220px-Raftaar.jpg,https://en.wikipedia.org/wiki/Raftaar_(1975_film),tt0215902,Kinara,Kinara,0,1977,139,Drama|Romance,tt0231453,6.0,8
1075,Rani Aur Lalpari,tt0246190,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Rani_Aur_Lalpari.jpg/220px-Rani_Aur_Lalpari.jpg,https://en.wikipedia.org/wiki/Rani_Aur_Lalpari,tt0215907,Kitaab,Kitaab,0,1977,124,Drama,tt0150251,7.1,372
1076,Saazish (1975 film),tt0430561,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Saazish.jpg/220px-Saazish.jpg,https://en.wikipedia.org/wiki/Saazish_(1975_film),tt0215911,Koshish,Koshish,0,1972,125,Drama,tt0158587,7.3,426
1077,Salaakhen (1975 film),tt0395743,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Salaakhen_poster.jpg/220px-Salaakhen_poster.jpg,https://en.wikipedia.org/wiki/Salaakhen_(1975_film),tt0215931,Libaas,Libaas,0,1988,137,Drama,tt0070097,5.5,105
1078,Prem Kahani (1975 film),tt0073569,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Prem_Kahani_%281975%29.jpg/220px-Prem_Kahani_%281975%29.jpg,https://en.wikipedia.org/wiki/Prem_Kahani_(1975_film),tt0215963,Motherhood,Mamta,0,1952,\N,\N,tt0070009,7.3,224
1079,Sankalp,,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Sankalp,tt0215987,Mera Karam Mera Dharam,Mera Karam Mera Dharam,0,1987,\N,Drama,tt0357629,6.4,11
1080,Sewak,tt0359960,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Sewak_poster.jpg/220px-Sewak_poster.jpg,https://en.wikipedia.org/wiki/Sewak,tt0215988,Mere Humsafar,Mere Humsafar,0,1970,153,Romance,tt0239362,5.8,12
1081,Sanyasi (1975 film),tt0073657,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Sanyasi_%281975%29.jpg/220px-Sanyasi_%281975%29.jpg,https://en.wikipedia.org/wiki/Sanyasi_(film),tt0216019,Namkeen,Namkeen,0,1982,112,Drama|Family,tt0276150,6.0,11
1082,Sunehra Sansar,tt0276542,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Sunehra_Sansar.jpg/220px-Sunehra_Sansar.jpg,https://en.wikipedia.org/wiki/Sunehra_Sansar,tt0216067,Parichay,Parichay,0,1972,145,Drama|Family|Musical,tt0449923,5.4,5
1083,Toofan Aur Bijlee,tt2782954,,https://en.wikipedia.org/wiki/Toofan_Aur_Bijlee,tt0216110,Pratiggya,Pratiggya,0,1975,\N,Action|Comedy|Drama,tt0073034,8.1,581
1084,Uljhan,tt0230913,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/Uljhan_poster.jpg/220px-Uljhan_poster.jpg,https://en.wikipedia.org/wiki/Uljhan,tt0216171,Sagar Sangam,Sagar Sangam,0,1988,120,Drama,tt0395559,6.2,8
1085,Sholay,tt0073707,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Sholay-poster.jpg/220px-Sholay-poster.jpg,https://en.wikipedia.org/wiki/Sholay,tt0219071,Gunahon Ka Devta,Gunahon Ka Devta,0,1967,154,Drama,tt0418760,5.4,34
1086,Umar Qaid,tt0073837,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Umar_Qaid.jpg/220px-Umar_Qaid.jpg,https://en.wikipedia.org/wiki/Umar_Qaid,tt0225961,Hum Dono,Hum Dono,0,1961,164,Drama|Musical|Romance,tt0268395,5.6,14
1087,Vardaan,tt0247015,,https://en.wikipedia.org/wiki/Vardaan,tt0227982,26 January,26 January,0,1956,\N,\N,tt0158690,6.6,86
1088,Vandana (film),tt0824414,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Vandana_%281975_film%29.jpg/220px-Vandana_%281975_film%29.jpg,https://en.wikipedia.org/wiki/Vandana_(film),tt0229948,Aangan,Aangan,0,1973,\N,Drama|Family,tt0070241,7.2,77
1089,Warrant (film),tt0158356,https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Warrant_poster.jpg/220px-Warrant_poster.jpg,https://en.wikipedia.org/wiki/Warrant_(film),tt0229949,Aankhon Aankhon Mein,Aankhon Aankhon Mein,0,1972,154,Drama|Romance,tt0357819,6.8,45
1090,Zakhmee,tt0073923,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Zakhmee.jpg/220px-Zakhmee.jpg,https://en.wikipedia.org/wiki/Zakhmee,tt0229950,Aya Sawan Jhoom Ke,Aya Sawan Jhoom Ke,0,1969,173,Drama|Romance,tt0231852,2.8,5
1091,Zameer (1975 film),tt0073924,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Zameer_1975.jpg/220px-Zameer_1975.jpg,https://en.wikipedia.org/wiki/Zameer_(1975_film),tt0229950,Aya Sawan Jhoom Ke,Aya Sawan Jhoom Ke,0,1969,173,Drama|Romance,tt0154563,7.3,65
1092,Zinda Dil,tt0360231,,https://en.wikipedia.org/wiki/Zinda_Dil,tt0229952,Aaye Din Bahar Ke,Aaye Din Bahar Ke,0,1966,170,Musical|Romance,tt0165816,6.7,29
1093,Zindagi Aur Toofan,tt0360233,,https://en.wikipedia.org/wiki/Zindagi_Aur_Toofan,tt0229966,Aji Bas Shukriya,Aji Bas Shukriya,0,1958,\N,Comedy|Drama|Musical,tt0154591,6.1,111
1094,Zorro (1975 Hindi film),tt0368465,,https://en.wikipedia.org/wiki/Zorro_(1975_Hindi_film),tt0230027,Bazaar Band Karo,Bazaar Band Karo,0,1974,\N,\N,tt0154578,6.6,225
1095,27 Down,tt0071083,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/27_Down_Poster.jpg/220px-27_Down_Poster.jpg,https://en.wikipedia.org/wiki/27_Down,tt0230028,Be-Reham,Be-Reham,0,1980,147,Action|Crime|Thriller,tt0276220,6.3,7
1096,36 Ghante,tt0071307,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/36_Ghante.jpg/220px-36_Ghante.jpg,https://en.wikipedia.org/wiki/36_Ghante,tt0230033,Besahara,Besahara,0,1987,\N,Drama,tt0367921,6.1,78
1097,5 Rifles,tt0231592,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/5_Rifles.jpg/220px-5_Rifles.jpg,https://en.wikipedia.org/wiki/5_Rifles,tt0230079,Chetna,Chetna,0,1970,135,Drama,tt0367928,6.0,11
1098,Aap Ki Kasam,tt0175423,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Aapkiskasam.jpg/220px-Aapkiskasam.jpg,https://en.wikipedia.org/wiki/Aap_Ki_Kasam,tt0230084,Choron Ka Chor,Choron Ka Chor,0,1970,\N,\N,tt0245994,6.8,42
1099,Aarop,tt0154108,,https://en.wikipedia.org/wiki/Aarop,tt0230126,Dawat,Dawat,0,1974,111,Drama,tt0070253,6.6,158
1100,Ajanabee (1974 film),tt0268129,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Ajanabee_%281974_film%29.jpg/220px-Ajanabee_%281974_film%29.jpg,https://en.wikipedia.org/wiki/Ajanabee_(1974_film),tt0230141,Dil Deke Dekho,Dil Deke Dekho,0,1959,187,Musical|Romance,tt0230412,5.2,24
1101,Albeli,tt0366155,,https://en.wikipedia.org/wiki/Albeli,tt0230142,Dil Ki Rahen,Dil Ki Rahen,0,1973,\N,Drama|Family,tt0156745,6.7,117
1102,Avishkaar,tt0156258,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Avishkaar_1974.jpg/220px-Avishkaar_1974.jpg,https://en.wikipedia.org/wiki/Avishkaar,tt0230176,Ek Kali Muskai,Ek Kali Muskai,0,1968,120,Drama|Family|Romance,tt0247502,6.6,114
1103,Amir Garib,tt0233202,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Amir_Garib.jpg/220px-Amir_Garib.jpg,https://en.wikipedia.org/wiki/Amir_Garib,tt0230245,Ghar Ki Laaj,Ghar Ki Laaj,0,1979,\N,Drama,tt0213879,5.8,5
1104,Ankur (film),tt0071145,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Ankur_film_poster.gif/220px-Ankur_film_poster.gif,https://en.wikipedia.org/wiki/Ankur_(film),tt0230254,Gopichand,Gopichand,0,1958,\N,\N,tt0213082,6.0,8
1105,Apradhi (1974 film),tt0485795,,https://en.wikipedia.org/wiki/Apradhi_(1974_film),tt0230263,Gunah Aur Kanoon,Gunah Aur Kanoon,0,1970,110,Crime,tt0374079,5.4,10
1106,Balak Dhruv,tt0867252,https://upload.wikimedia.org/wikipedia/en/c/cd/Balak_Dhruv.jpg,https://en.wikipedia.org/wiki/Balak_Dhruv,tt0230267,Haathi Ke Daant,Haathi Ke Daant,0,1973,\N,Drama,tt0070434,7.3,1380
1107,Azad Mohabbat,tt0357451,,https://en.wikipedia.org/wiki/Azad_Mohabbat,tt0230294,Hip Hip Hurray,Hip Hip Hurray,0,1984,\N,Drama|Sport,tt0271670,4.4,8
1108,Badhti Ka Naam Dadhi,tt0233281,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Badhti_Ka_Naam_Dadhi.jpg/220px-Badhti_Ka_Naam_Dadhi.jpg,https://en.wikipedia.org/wiki/Badhti_Ka_Naam_Dadhi,tt0230346,Jaan Hatheli Pe,Jaan Hatheli Pe,0,1987,160,Action,tt0419092,5.5,10
1109,Call Girl (1974 film),tt0370383,https://upload.wikimedia.org/wikipedia/en/a/ab/Call_Girl_74.jpg,https://en.wikipedia.org/wiki/Call_Girl_(1974_film),tt0230348,Jab Pyar Kisise Hota Hai,Jab Pyar Kisise Hota Hai,0,1961,139,Comedy|Drama|Musical,tt0070637,7.2,653
1110,Benaam (1974 film),tt0071205,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Benaam1974.jpg/220px-Benaam1974.jpg,https://en.wikipedia.org/wiki/Benaam_(1974_film),tt0230348,Jab Pyar Kisise Hota Hai,Jab Pyar Kisise Hota Hai,0,1961,139,Comedy|Drama|Musical,tt0232626,6.9,43
1111,Bidaai (1974 film),tt0246462,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Bidaai.jpg/220px-Bidaai.jpg,https://en.wikipedia.org/wiki/Bidaai_(1974_film),tt0230355,Jai Shankar,Jai Shankar,0,1951,\N,\N,tt0070935,7.4,1762
1112,Bazaar Band Karo,tt0230027,,https://en.wikipedia.org/wiki/Bazaar_Band_Karo,tt0230357,Jal Mahal,Jal Mahal,0,1980,130,Fantasy,tt0070947,7.6,3380
1113,Chattan Singh,tt0231344,,https://en.wikipedia.org/wiki/Chattan_Singh,tt0230389,Kaagaz Ki Nao,Kaagaz Ki Nao,0,1975,\N,Drama,tt0178183,6.6,25
1114,Charitraheen,tt0268217,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Charitraheen.jpg/220px-Charitraheen.jpg,https://en.wikipedia.org/wiki/Charitraheen,tt0230412,Khoon Khoon,Khoon Khoon,0,1973,\N,Crime|Mystery|Thriller,tt0950680,6.2,5
1115,Chhote Sarkar (1974 film),tt0315389,,https://en.wikipedia.org/wiki/Chhote_Sarkar_(1974_film),tt0230465,Log Kya Kahenge,Log Kya Kahenge,0,1982,\N,Family,tt0229949,6.6,24
1116,Chor Chor,tt0276861,,https://en.wikipedia.org/wiki/Chor_Chor,tt0230479,Man Jaiye,Man Jaiye,0,1972,\N,Drama|Family,tt0066758,8.2,1348
1117,Chor Machaye Shor,tt0175530,https://upload.wikimedia.org/wikipedia/en/4/40/Chor_Machaye_Shor.jpg,https://en.wikipedia.org/wiki/Chor_Machaye_Shor,tt0230498,Man Ki Aankhen,Man Ki Aankhen,0,1970,\N,Drama,tt0156289,5.9,7
1118,Chorus (1974 film),tt0071317,,https://en.wikipedia.org/wiki/Chorus_(1974_film),tt0230499,Man Tera Tan Mera,Man Tera Tan Mera,0,1971,129,Drama|Romance,tt0068215,7.0,29
1119,Chowkidar,tt0429776,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Chowkidar.jpg/220px-Chowkidar.jpg,https://en.wikipedia.org/wiki/Chowkidar,tt0230527,Milap,Milap,0,1972,111,Drama|Horror|Thriller,tt0275922,7.0,8
1120,Dawat,tt0230126,,https://en.wikipedia.org/wiki/Dawat,tt0230561,Nai Duniya Naye Log,Nai Duniya Naye Log,0,1973,122,Drama,tt0499182,6.4,16
1121,Dhuen Ki Lakeer,tt0268258,,https://en.wikipedia.org/wiki/Dhuen_Ki_Lakeer,tt0230670,Pyar Ka Mausam,Pyar Ka Mausam,0,1969,153,Drama|Musical|Romance,tt0175448,7.0,93
1122,Dil Diwana,tt0155668,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Dil_Diwana.jpg/220px-Dil_Diwana.jpg,https://en.wikipedia.org/wiki/Dil_Diwana,tt0230673,Qaidi,Qaidi,0,1957,\N,Action,tt0068217,7.1,79
1123,Do Aankhen,tt0367660,,https://en.wikipedia.org/wiki/Do_Aankhen,tt0230684,Ramu Ustad,Ramu Ustad,0,1971,\N,Action,tt0175450,6.9,59
1124,Do Chattane,tt0370467,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Do_Chattane.jpg/220px-Do_Chattane.jpg,https://en.wikipedia.org/wiki/Do_Chattane,tt0230735,Sati Narmada,Sati Narmada,0,1950,\N,\N,tt0247188,5.9,8
1125,Do Nambar Ke Amir,tt0381142,,https://en.wikipedia.org/wiki/Do_Nambar_Ke_Amir,tt0230737,Satyamev Jayate,Satyamev Jayate,0,1987,\N,Action|Drama,tt0448373,4.3,25
1126,Doosri Sita,tt0357610,https://upload.wikimedia.org/wikipedia/en/b/b6/Doosri_Sita.jpg,https://en.wikipedia.org/wiki/Doosri_Sita,tt0230771,Shikari,Shikari,0,1963,139,Action|Adventure|Horror,tt0068255,5.5,40
1127,Dost (1974 film),tt0071436,https://upload.wikimedia.org/wikipedia/en/e/e7/Dost_1974.JPG,https://en.wikipedia.org/wiki/Dost_(1974_film),tt0230828,Sultana Daku,Sultana Daku,0,1972,\N,Action,tt0068257,8.0,3220
1128,Duniya Ka Mela,tt0233620,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Duniya_Ka_Mela.jpg/220px-Duniya_Ka_Mela.jpg,https://en.wikipedia.org/wiki/Duniya_Ka_Mela,tt0230913,Uljhan,Uljhan,0,1975,137,Mystery,tt0149814,6.9,69
